,article_id,image_file_path,is_rgb,max_ratio,num_high_ratios,proportion_high_ratio_pixels,mean_delta,euclidean_distance_metric,firstPart,secondPart
33104,42959,elife-42959-fig3-v2.jpg,1,10.754595379120586,16.0,0.0090214067278287,0.0384188192212482,8.54400374531753,Images,42959
33105,42959,elife-42959-fig5-v2.jpg,1,10.051793408959956,43.0,0.0596336996336996,0.0975865075502334,18.027756377319943,Images,42959
33122,42988,elife-42988-fig7-v2.jpg,1,10.444454253144537,30.0,0.0235786435786435,0.0209124519703663,17.46424919657298,Images,42988
33128,42992,elife-42992-fig1-v2.jpg,1,9.204024493227449,32.0,0.0131428571428571,0.0581865930583478,20.8806130178211,Images,42992
33140,43008,elife-43008-fig3-v2.jpg,1,10.455032078123594,56.0,0.021438127090301,0.089646772741693,2.23606797749979,Images,43008
33161,43022,elife-43022-fig6-v2.jpg,1,10.618022314301626,105.0,0.0799186991869918,0.09394227480729,6.324555320336759,Images,43022
33169,43024,elife-43024-fig7-v2.jpg,1,12.176403632145943,184.0,0.0610488505747126,0.03848011132847,3.5,Images,43024
33237,43158,elife-43158-fig2-v2.jpg,1,9.265547244330524,15.0,0.0699918699186991,0.0425657933906592,49.72926703662542,Images,43158
33241,43186,elife-43186-fig1-v1.jpg,1,11.21265939483722,118.0,0.0465781710914454,0.1031446904737423,10.198039027185567,Images,43186
33279,43229,elife-43229-fig2-v3.jpg,1,20.4086593500486,897.0,0.2408919270833333,0.0766509198158565,48.27007354458868,Images,43229
33296,43231,elife-43231-fig4-v2.jpg,1,10.263852998265063,74.0,0.0596487455197132,0.065958709827118,25.11942946412396,Images,43231
33320,43257,elife-43257-fig4-v1.jpg,1,11.02143007361237,94.0,0.0985611510791367,0.0428984666345907,5.656854249492381,Images,43257
33381,43333,elife-43333-fig6-v1.jpg,1,14.889190566818993,1.0,0.0006261261261261261,0.140653508619973,30.886890422961,Images,43333
33427,43434,elife-43434-fig2-v2.jpg,1,10.949342356832076,139.0,0.0598726114649681,0.0484033608606677,8.30313074680804,Images,43434
33490,43560,elife-43560-fig2-v1.jpg,1,10.17194749383492,53.0,0.0251975308641975,0.0234308225502433,8.154234499766936,Images,43560
33520,43598,elife-43598-fig3-v2.jpg,1,11.320143465457855,25.0,0.0140921985815602,0.0217234000057157,25.179356624028344,Images,43598
33535,43606,elife-43606-fig6-v3.jpg,1,10.925055627853164,14.0,0.0265311653116531,0.0230582791170299,24.269182284333745,Images,43606
33547,43620,elife-43620-fig5-v3.jpg,1,16.400563103935337,55.0,0.0737435897435897,0.0762147613271805,14.088902235674574,Images,43620
33570,43646,elife-43646-fig3-v1.jpg,1,20.349343420680448,27.0,0.0458255451713395,0.0284688750780938,14.317821063276352,Images,43646
33594,43668,elife-43668-fig1-v1.jpg,1,10.569764086934788,59.0,0.0894827586206896,0.0744443241794578,16.0,Images,43668
33649,43735,elife-43735-fig9-v3.jpg,1,9.853619243389849,27.0,0.0214778325123152,0.0402688526255135,28.92220510185596,Images,43735
33779,43890,elife-43890-fig1-v2.jpg,1,11.688978996180271,37.0,0.0432231404958677,0.088984194863731,13.92838827718412,Images,43890
33787,43920,elife-43920-fig5-v2.jpg,1,5.896067167057893,1.0,0.000196078431372549,0.0393611396799416,52.23983154643591,Images,43920
33851,43990,elife-43990-fig2-v2.jpg,1,6.336159071114875,6.0,0.0024774774774774,0.0336604079718731,40.79215610874227,Images,43990
33862,43996,elife-43996-fig6-v2.jpg,1,10.33493201092032,98.0,0.0533744855967078,0.1960191264533646,21.988136644510107,Images,43996
33895,44031,elife-44031-fig6-v1.jpg,1,12.09861952702351,85.0,0.0321617161716171,0.0631290623829436,3.0,Images,44031
34007,44158,elife-44158-fig5-v1.jpg,1,11.34038434912137,109.0,0.0395061728395061,0.0517760178595249,6.531128874149275,Images,44158
34040,44187,elife-44187-fig2-v2.jpg,1,10.919903397817109,14.0,0.0229173789173789,0.0247386342565155,17.88854381999832,Images,44187
34072,44215,elife-44215-fig7-v1.jpg,1,5.683095111600758,1.0,0.0021189721928898,0.0731944121823886,53.03772242470448,Images,44215
34094,44245,elife-44245-fig2-v2.jpg,1,9.548771266739,17.0,0.0032760595647193,0.0106691162427273,10.739332806648644,Images,44245
34215,44353,elife-44353-fig5-v2.jpg,1,10.943718202611125,38.0,0.0228617886178861,0.016260701738278,3.0,Images,44353
34267,44431,elife-44431-fig3-v3.jpg,1,10.671666834575332,71.0,0.0600132802124834,0.0392274288733465,9.7169905660283,Images,44431
34273,44431,elife-44431-fig6-v3.jpg,1,11.041125303514438,18.0,0.0188,0.0374261702560255,12.727922061357855,Images,44431
34308,44455,elife-44455-fig10-v1.jpg,1,11.0370566695623,68.0,0.0731632653061224,0.0457242322973156,19.026297590440446,Images,44455
34348,44502,elife-44502-fig3-v2.jpg,0,,,,,,Images,44502
34384,44527,elife-44527-fig1-v2.jpg,0,,,,,,Images,44527
34399,44527,elife-44527-fig6-v2.jpg,0,,,,,,Images,44527
34642,44766,elife-44766-fig2-v2.jpg,1,10.081847683151723,42.0,0.0149074074074074,0.0838269537419991,20.16174982919923,Images,44766
34752,44928,elife-44928-fig2-v2.jpg,1,10.19490195664586,146.0,0.0627619047619047,0.1155677158362869,10.60531806158978,Images,44928
34758,44928,elife-44928-fig5-v2.jpg,1,10.837497253338698,93.0,0.1080184331797235,0.092452939226217,11.180339887498947,Images,44928
34808,44941,elife-44941-fig4-v1.jpg,1,11.97716510429645,174.0,0.2913589743589743,0.0513502522686307,20.23610257373664,Images,44941
34812,44942,elife-44942-fig4-v1.jpg,1,5.135956970554771,1.0,0.0087899159663865,0.0355519786391602,191.65855055279948,Images,44942
34852,45002,elife-45002-fig6-v2.jpg,1,11.070228297214436,64.0,0.0426936026936026,0.0477469009706588,10.198039027185567,Images,45002
34855,45009,elife-45009-fig1-v1.jpg,1,8.46064430130597,43.0,0.0147058823529411,0.1907074094676431,5.0,Images,45009
34885,45040,elife-45040-fig8-v1.jpg,1,10.447374170813168,107.0,0.0424686192468619,0.0500728088299082,20.357936039736053,Images,45040
34891,45051,elife-45051-fig2-v2.jpg,1,10.773406194030956,29.0,0.0143122676579925,0.032298784123027,9.66784539115062,Images,45051
34918,45068,elife-45068-fig4-v2.jpg,1,8.467591103502048,8.0,0.002257217847769,0.0286432262977247,24.757650672131263,Images,45068
34948,45100,elife-45100-fig10-v2.jpg,1,5.571323700735667,3.0,0.0045910780669144,0.0194850253259835,32.0624390837628,Images,45100
35023,45199,elife-45199-fig4-v3.jpg,1,11.07186780438638,53.0,0.0505412541254125,0.1202117394926621,29.546573405388315,Images,45199
35025,45199,elife-45199-fig5-v2.jpg,1,10.645602052565616,15.0,0.0087453183520599,0.0094656775801487,20.81966208485847,Images,45199
35095,45248,elife-45248-fig5-v2.jpg,1,9.820951686885708,67.0,0.0734994462901439,0.0806656723852231,2.23606797749979,Images,45248
35158,45310,elife-45310-fig8-v2.jpg,1,8.65600580707542,27.0,0.0191496598639455,0.0405679135736877,14.422205101855956,Images,45310
35174,45313,elife-45313-fig6-v1.jpg,1,9.623046608185296,11.0,0.0072566371681415,0.0386826637472919,13.800735254367725,Images,45313
35186,45342,elife-45342-fig7-v2.jpg,1,11.698755213673037,28.0,0.0098825654923215,0.0692854204930391,23.26860229593982,Images,45342
35227,45403,elife-45403-fig3-v2.jpg,1,11.477125028640668,51.0,0.0456427758816837,0.0204969425704673,10.5352261608226,Images,45403
35243,45421,elife-45421-fig3-v2.jpg,1,10.341859877644383,56.0,0.0124242424242424,0.0529823851466627,38.54859197749931,Images,45421
35326,45559,elife-45559-fig3-v1.jpg,1,9.76938121400888,49.0,0.0129480737018425,0.0212415393934856,6.5,Images,45559
35354,45572,elife-45572-fig3-v2.jpg,1,10.599116611764142,157.0,0.0123969072164948,0.0545071726651356,6.0,Images,45572
35404,45650,elife-45650-fig7-v3.jpg,1,10.175927214851564,43.0,0.010762331838565,0.0519441353970956,5.830951894845301,Images,45650
35408,45672,elife-45672-fig4-v2.jpg,1,9.172880526494191,19.0,0.0168908382066276,0.0308867667865241,13.038404810405298,Images,45672
35532,45954,elife-45954-fig7-v2.jpg,1,11.082844738642557,89.0,0.050983606557377,0.0944802557739748,9.66784539115062,Images,45954
35599,46054,elife-46054-fig2-v2.jpg,1,14.0940955655987,40.0,0.0397503121098626,0.0172202483503034,8.602325267042627,Images,46054
35677,46131,elife-46131-fig3-v1.jpg,1,11.42538582132898,346.0,0.1592540792540792,0.0652088925462346,16.446820984663685,Images,46131
35680,46131,elife-46131-fig6-v1.jpg,1,14.580950950733076,53.0,0.0677185792349726,0.0296326528672615,8.06225774829855,Images,46131
35730,46188,elife-46188-fig8-v2.jpg,1,9.409407755052325,64.0,0.0257777777777777,0.0525136471812588,12.753594562361386,Images,46188
35747,46205,elife-46205-fig7-v1.jpg,1,9.208064003532405,29.0,0.0128070175438596,0.1193584665000366,10.63014581273465,Images,46205
35783,46267,elife-46267-fig4-v2.jpg,1,10.335121337662704,142.0,0.088830579850988,0.0825881861121867,41.593268686170845,Images,46267
35788,46269,elife-46269-fig1-v3.jpg,1,10.64575378019823,51.0,0.0412528895053166,0.0938295673844862,18.439088914585778,Images,46269
35810,46302,elife-46302-fig1-v2.jpg,1,12.053454011401682,105.0,0.0998218829516539,0.0584922991584095,16.1245154965971,Images,46302
35824,46313,elife-46313-fig2-v3.jpg,1,14.58050975085403,69.0,0.0892147034252297,0.0702219706893395,19.209372712298546,Images,46313
35855,46327,elife-46327-fig4-v1.jpg,1,11.729261139074312,12.0,0.0117578772802653,0.0083103510881367,18.027756377319943,Images,46327
35912,46351,elife-46351-fig1-v2.jpg,1,13.483724307079106,76.0,0.0436615096108767,0.0660605537542849,36.40054944640259,Images,46351
35948,46402,elife-46402-fig1-v4.jpg,1,7.835055961171815,4.0,0.0010280373831775,0.0562419397833142,4.038843615231785,Images,46402
36133,46619,elife-46619-fig2-v2.jpg,1,9.386070449102238,9.0,0.0388574423480083,0.0173311136858924,26.248809496813376,Images,46619
36183,46687,elife-46687-fig6-v2.jpg,1,9.553961627500478,56.0,0.0198966026587887,0.1421329672259865,21.37755832643195,Images,46687
36195,46710,elife-46710-fig3-v2.jpg,1,10.959105274641162,61.0,0.0702194092827004,0.0606100598976677,18.027756377319943,Images,46710
36208,46726,elife-46726-fig3-v1.jpg,1,10.5857131308591,86.0,0.0216708229426433,0.0230964933949285,9.230224888389731,Images,46726
36221,46740,elife-46740-fig1-v2.jpg,1,9.536834620671993,69.0,0.02604898828541,0.0735820593648845,13.038404810405298,Images,46740
36292,46814,elife-46814-fig2-v1.jpg,1,9.840789642029687,80.0,0.1229205366357069,0.1348751531560482,23.345235059857504,Images,46814
36350,46870,elife-46870-fig7-v2.jpg,0,,,,,,Images,46870
36368,46883,elife-46883-fig5-v3.jpg,1,10.939806854549545,7.0,0.0155505952380952,0.0435828780624826,28.354806027282848,Images,46883
36421,46926,elife-46926-fig7-v1.jpg,1,11.43663697219002,1.0,0.0015422157149829,0.0481810805306251,67.95586803212802,Images,46926
36509,47021,elife-47021-fig3-v2.jpg,1,10.13082730506549,22.0,0.0177173913043478,0.0659880528384231,44.27188724235731,Images,47021
36535,47060,elife-47060-fig4-v1.jpg,1,10.811133310906357,94.0,0.0215183246073298,0.0263427415316182,1.0,Images,47060
36617,47142,elife-47142-fig4-v1.jpg,1,10.188370618396686,35.0,0.0458823529411764,0.0479172418981457,24.85908503842527,Images,47142
36674,47163,elife-47163-fig3-v2.jpg,1,10.648224442067942,118.0,0.0464556962025316,0.0375652280189523,9.34166020071207,Images,47163
36737,47246,elife-47246-fig6-v2.jpg,1,10.159145776508105,102.0,0.0472520325203252,0.1012774346775963,6.708203932499369,Images,47246
36804,47346,elife-47346-fig3-v2.jpg,1,9.545171309436814,11.0,0.0251331018518518,0.0505485248916717,30.24020270411846,Images,47346
37005,47550,elife-47550-fig4-v1.jpg,1,10.303415043033864,104.0,0.0643894389438943,0.0625837111022767,6.2429433838655335,Images,47550
37069,47606,elife-47606-fig2-v1.jpg,1,9.2761612045559,8.0,0.0006012378426171529,0.0141325627633101,41.23105625617661,Images,47606
37076,47611,elife-47611-fig5-v2.jpg,1,10.96235300988042,105.0,0.0584873374401095,0.0558633324597723,12.806248474865695,Images,47611
37087,47613,elife-47613-fig5-v1.jpg,1,10.280599270633468,81.0,0.0793470007593014,0.0255281711175505,12.0,Images,47613
37142,47673,elife-47673-fig1-v2.jpg,1,10.689594053328465,43.0,0.0297311827956989,0.038566725767676,9.326762794674746,Images,47673
37162,47682,elife-47682-fig3-v1.jpg,1,8.593495965810462,4.0,0.0032125603864734,0.0085153491568237,24.08318915758459,Images,47682
37181,47699,elife-47699-fig3-v2.jpg,1,10.253492452319108,55.0,0.0506529209621993,0.1312216195271675,16.0,Images,47699
37239,47789,elife-47789-fig8-v2.jpg,1,9.05664003004132,28.0,0.0257303370786516,0.0340916048108384,47.16990566028302,Images,47789
37273,47859,elife-47859-fig4-v3.jpg,1,12.318882598111148,63.0,0.0606323185011709,0.0864126367033015,29.410882339705484,Images,47859
37347,47970,elife-47970-fig1-v1.jpg,1,9.767566576704835,43.0,0.0360569105691056,0.1800586870683664,12.806248474865695,Images,47970
37387,47999,elife-47999-fig3-v2.jpg,1,9.298039819946537,34.0,0.0704661016949152,0.021095038068546,9.433981132056603,Images,47999
37388,47999,elife-47999-fig4-v2.jpg,1,10.249613094335023,41.0,0.0342424242424242,0.0479746540463917,5.549509756796392,Images,47999
37453,48114,elife-48114-fig3-v1.jpg,1,10.29683971254056,81.0,0.1075671750181554,0.0407880158913027,30.870698080866266,Images,48114
37486,48119,elife-48119-fig2-v2.jpg,1,10.948644477046294,16.0,0.0055128205128205,0.0213939030700608,12.0,Images,48119
37497,48160,elife-48160-fig5-v1.jpg,1,11.142651143512683,150.0,0.0572955974842767,0.0357897496633578,3.605551275463989,Images,48160
37519,48190,elife-48190-fig2-v2.jpg,1,9.072105204598868,7.0,0.0053378378378378,0.0407042422447934,3.0,Images,48190
37606,48255,elife-48255-fig7-v1.jpg,0,,,,,,Images,48255
37621,48281,elife-48281-fig7-v2.jpg,1,10.436982832546324,86.0,0.0687078651685393,0.0294372004594431,18.110770276274835,Images,48281
37794,48469,elife-48469-fig5-v2.jpg,1,18.00461967610232,18.0,0.0052640845070422,0.0217868014375687,31.400636936215164,Images,48469
37843,48498,elife-48498-fig4-v2.jpg,1,17.890788161233566,57.0,0.0158627450980392,0.054734831768486,24.29837387624885,Images,48498
37931,48615,elife-48615-fig2-v2.jpg,1,11.67401195046463,102.0,0.029057734204793,0.0216077455558517,7.10555127546399,Images,48615
38004,48702,elife-48702-fig4-v2.jpg,1,6.433241134239272,1.0,0.0007479674796747967,0.0499836261026397,16.55294535724685,Images,48702
38059,48787,elife-48787-fig4-v2.jpg,1,10.97100012413092,71.0,0.0362561576354679,0.0715415997757082,14.422205101855956,Images,48787
38148,48885,elife-48885-fig4-v2.jpg,1,11.06233058425082,54.0,0.02125,0.025861028849479,31.304951684997057,Images,48885
38167,48909,elife-48909-fig1-v1.jpg,1,20.02546915807913,38.0,0.0288310854206807,0.0494931009840905,48.70318264754368,Images,48909
38297,49023,elife-49023-fig4-v2.jpg,1,10.897062691460528,188.0,0.0669166666666666,0.1666130845413198,8.06225774829855,Images,49023
38335,49050,elife-49050-fig5-v2.jpg,1,9.955047780603849,83.0,0.0942015786278081,0.0558914254786006,35.11409973215888,Images,49050
38526,49252,elife-49252-fig8-v2.jpg,1,7.426012441184963,10.0,0.0313821138211382,0.0456016606817808,19.6468827043885,Images,49252
38656,49405,elife-49405-fig1-v1.jpg,1,15.039935982672546,105.0,0.0744390243902439,0.0617838875321685,7.424428900898052,Images,49405
38663,49416,elife-49416-fig5-v1.jpg,1,9.546257508383723,48.0,0.0711378848728246,0.104965966333774,15.967951898719498,Images,49416
38671,49424,elife-49424-fig7-v1.jpg,1,10.300315535044216,22.0,0.0341460055096418,0.058835388859278,14.7648230602334,Images,49424
38689,49458,elife-49458-fig4-v1.jpg,1,11.792783397055654,15.0,0.0158333333333333,0.050269014254223,27.784887978899608,Images,49458
38724,49503,elife-49503-fig1-v1.jpg,1,6.6086714534553535,6.0,0.0149006622516556,0.0184013669568997,4.785577734296182,Images,49503
38809,49577,elife-49577-fig2-v2.jpg,1,12.16795453173862,136.0,0.0711155913978494,0.0148107010157251,6.0,Images,49577
38844,49662,elife-49662-fig5-v3.jpg,1,9.961383941881836,22.0,0.0046381969157769,0.0449557532966688,10.44030650891055,Images,49662
38958,49796,elife-49796-fig2-v2.jpg,1,10.414877839619546,78.0,0.0213463626492942,0.0231195472312666,3.1622776601683795,Images,49796
38974,49801,elife-49801-fig6-v4.jpg,1,10.1609166716092,109.0,0.0938333333333333,0.0786509803551104,13.45362404707371,Images,49801
38991,49817,elife-49817-fig1-v2.jpg,1,10.644318150940457,73.0,0.0415981735159817,0.0390851042107794,11.934229702712152,Images,49817
39023,49818,elife-49818-fig5-v1.jpg,1,9.810287343789495,28.0,0.0116666666666666,0.0444075941528174,9.743416490252567,Images,49818
39082,49872,elife-49872-fig2-v2.jpg,1,8.06028411561811,4.0,0.0030200174064403,0.0240590140485566,10.295630140987,Images,49872
39147,49921,elife-49921-fig4-v2.jpg,1,10.875706469975526,54.0,0.0939559014267185,0.0474247387588191,10.931007421789616,Images,49921
39149,49921,elife-49921-fig6-v2.jpg,1,10.5772942792523,319.0,0.0327601809954751,0.019259577402342,3.1622776601683795,Images,49921
39200,49962,elife-49962-fig2-v1.jpg,1,9.72065948913112,19.0,0.0064373088685015,0.0232823595355197,28.16025568065745,Images,49962
39484,50231,elife-50231-fig8-v2.jpg,1,10.414855769428652,52.0,0.0607132459970887,0.0599809407440075,16.401219466856727,Images,50231
39535,50279,elife-50279-fig3-v2.jpg,1,11.195464720432591,106.0,0.0750037965072133,0.0666429900280924,31.264766328872653,Images,50279
39541,50279,elife-50279-fig6-v2.jpg,1,10.758965769646734,32.0,0.0155151515151515,0.0343283703970835,20.808652046684813,Images,50279
39559,50316,elife-50316-fig2-v3.jpg,1,5.619747140507074,1.0,0.0026409495548961,0.0678084412855323,31.144823004794876,Images,50316
39566,50316,elife-50316-fig7-v2.jpg,1,12.80624505651521,23.0,0.0062419562419562,0.0256567471587986,7.071067811865476,Images,50316
39603,50345,elife-50345-fig1-v2.jpg,1,9.88818802571464,21.0,0.0157635467980295,0.043924941394571,17.46424919657298,Images,50345
39636,50401,elife-50401-fig5-v2.jpg,1,10.637889210448904,26.0,0.0110831586303284,0.0306383797045174,30.7862048444121,Images,50401
39810,50571,elife-50571-fig7-v1.jpg,1,10.356316107511482,45.0,0.052227414330218,0.0982101217360813,12.0,Images,50571
39820,50576,elife-50576-fig8-v2.jpg,1,11.109584769017737,194.0,0.54334229390681,0.1827081154018585,12.649110640673518,Images,50576
39851,50598,elife-50598-fig2-v2.jpg,1,10.31101267544318,44.0,0.0411714285714285,0.0998816887631416,6.708203932499369,Images,50598
39871,50617,elife-50617-fig2-v2.jpg,1,11.412447888811853,46.0,0.0261274509803921,0.0159368027453051,21.095023109728988,Images,50617
39906,50654,elife-50654-fig7-v1.jpg,1,10.394754502570198,64.0,0.0223925667828106,0.0447892694254328,13.625537606978597,Images,50654
39945,50705,elife-50705-fig1-v2.jpg,1,10.317834888144208,30.0,0.0087892376681614,0.0516504338974815,4.928650381067042,Images,50705
40003,50765,elife-50765-fig1-v1.jpg,1,10.453336003810042,90.0,0.1231721798134012,0.0816114785792065,21.02379604162864,Images,50765
40068,50807,elife-50807-fig7-v2.jpg,1,10.81926485201707,185.0,0.1336280288146693,0.180867203519998,7.280109889280518,Images,50807
40135,50933,elife-50933-fig2-v3.jpg,1,10.320514030160938,34.0,0.0336544850498338,0.0280826853532578,55.80322571321482,Images,50933
40156,50945,elife-50945-fig6-v2.jpg,1,10.861549092453982,74.0,0.0793955399061032,0.063895500854928,8.623105625617661,Images,50945
40172,50963,elife-50963-fig4-v2.jpg,1,10.58333373502443,64.0,0.026026936026936,0.0568188910594834,8.246211251235321,Images,50963
40226,51002,elife-51002-fig5-v2.jpg,1,11.466778020022696,306.0,0.0317497812773403,0.0461020810655943,10.68918945734226,Images,51002
40237,51005,elife-51005-fig6-v2.jpg,1,9.985996568133936,43.0,0.0403636363636363,0.0793119704283439,13.4350288425444,Images,51005
40264,51031,elife-51031-fig2-v2.jpg,1,10.201779780993713,71.0,0.028010752688172,0.0396581657683171,21.213203435596427,Images,51031
40393,51156,elife-51156-fig1-v2.jpg,1,9.617005023186003,25.0,0.00256734006734,0.02245013795041,3.3839144678161843,Images,51156
40423,51179,elife-51179-fig4-v2.jpg,1,10.072286914952596,37.0,0.0861010830324909,0.0460228432743367,29.68164415931166,Images,51179
40470,51221,elife-51221-fig1-v2.jpg,1,10.843201350074564,33.0,0.0365755208333333,0.0241017000986905,4.123105625617661,Images,51221
40493,51230,elife-51230-fig7-v2.jpg,1,10.434966804963238,42.0,0.0314590347923681,0.0678149884164296,16.217157508751608,Images,51230
40532,51254,elife-51254-fig4-v3.jpg,1,9.031500128654413,17.0,0.0297805642633228,0.0450006389141071,35.55977471932956,Images,51254
40550,51271,elife-51271-fig1-v1.jpg,1,10.797474759054468,192.0,0.1192650103519668,0.0767121429465615,12.16552506059644,Images,51271
40653,51404,elife-51404-fig1-v2.jpg,1,10.381302270207057,143.0,0.0855879180151024,0.0746724036792871,9.055385138137416,Images,51404
40663,51407,elife-51407-fig5-v2.jpg,0,,,,,,Images,51407
40674,51412,elife-51412-fig14-v1.jpg,1,11.83800290505433,80.0,0.0954401154401154,0.0932868849192564,16.492422502470642,Images,51412
40692,51419,elife-51419-fig4-v1.jpg,1,6.537205773455655,6.0,0.0027678850359262,0.0186944939891621,34.3579235298056,Images,51419
40722,51449,elife-51449-fig1-v2.jpg,1,11.852075941492352,82.0,0.0639919354838709,0.0555014448360287,10.770329614269007,Images,51449
40734,51453,elife-51453-fig4-v2.jpg,1,10.966499879013435,22.0,0.010392156862745,0.0201838069328852,13.81856967817682,Images,51453
40765,51466,elife-51466-fig5-v2.jpg,1,10.275197509969372,47.0,0.0341355463347164,0.0312325494520778,20.0124921972504,Images,51466
40820,51529,elife-51529-fig3-v2.jpg,1,10.217788492579947,71.0,0.0293891102257636,0.0506623268329394,15.041522986797286,Images,51529
40822,51529,elife-51529-fig5-v2.jpg,1,12.84329977363277,48.0,0.0318233618233618,0.0487188539563323,10.385164807134505,Images,51529
40996,51701,elife-51701-fig3-v2.jpg,1,12.010915179221072,144.0,0.0554988913525498,0.0591112746132996,16.55294535724685,Images,51701
41020,51735,elife-51735-fig8-v2.jpg,1,9.218182084309896,8.0,0.0126057529610829,0.0144681557489958,15.652475842498529,Images,51735
41056,51773,elife-51773-fig5-v2.jpg,1,7.459776078096915,5.0,0.0038402777777777,0.0271945924544189,28.17780447134915,Images,51773
41074,51781,elife-51781-fig3-v2.jpg,1,9.763953724231252,40.0,0.0624226348364279,0.0620923388061391,17.0,Images,51781
41125,51822,elife-51822-fig5-v1.jpg,1,10.545324691824964,129.0,0.0930798122065727,0.1073448071463293,19.72308292331602,Images,51822
41153,51859,elife-51859-fig4-v1.jpg,1,11.264172999535344,112.0,0.0998583877995642,0.0620826225565268,5.0990195135927845,Images,51859
41170,51888,elife-51888-fig7-v2.jpg,0,,,,,,Images,51888
41349,52067,elife-52067-fig3-v2.jpg,1,9.576184617286003,50.0,0.0189799635701275,0.0346248341496774,11.0,Images,52067
41357,52069,elife-52069-fig5-v1.jpg,1,9.859072088514548,27.0,0.0383684950773558,0.0442558195661485,11.40175425099138,Images,52069
41514,52253,elife-52253-fig4-v1.jpg,1,14.821615672944525,97.0,0.0906185567010309,0.0970918649184514,16.278820596099706,Images,52253
41578,52322,elife-52322-fig6-v3.jpg,1,9.13197108785056,22.0,0.0210502283105022,0.0347769130436271,23.600847442411897,Images,52322
41590,52343,elife-52343-fig3-v1.jpg,1,11.131599517142906,38.0,0.0449206349206349,0.0538245568414843,24.08318915758459,Images,52343
41670,52416,elife-52416-fig4-v2.jpg,1,10.549307237224294,63.0,0.0353767560664112,0.0378340615355618,2.5,Images,52416
41679,52420,elife-52420-fig1-v1.jpg,1,10.9859574429564,9.0,0.0053623188405797,0.0207150993019528,18.68154169226941,Images,52420
41692,52423,elife-52423-fig6-v2.jpg,1,11.50718805772213,94.0,0.0650141242937853,0.0697588821114876,5.0,Images,52423
41746,52482,elife-52482-fig7-v2.jpg,1,9.152884663288896,19.0,0.00828231292517,0.0160113646251762,27.28294073301304,Images,52482
41752,52483,elife-52483-fig5-v1.jpg,1,5.536946908522436,7.0,0.0021388367729831,0.0460784789902124,18.867962264113206,Images,52483
41757,52504,elife-52504-fig2-v2.jpg,1,10.94063359875333,44.0,0.0302242152466367,0.0402088850065376,13.341664064126334,Images,52504
41762,52505,elife-52505-fig3-v2.jpg,1,9.544693631659884,21.0,0.0261573033707865,0.031484445046259,43.04648650006177,Images,52505
41802,52551,elife-52551-fig1-v3.jpg,1,9.107476743207448,55.0,0.0574207650273224,0.0390308184200071,7.211102550927978,Images,52551
41814,52555,elife-52555-fig2-v4.jpg,1,8.902479212848757,21.0,0.0235416666666666,0.026482859550754,18.23416501348033,Images,52555
41925,52648,elife-52648-fig1-v2.jpg,1,10.033692148363253,58.0,0.047364953886693,0.0333221675909511,8.06225774829855,Images,52648
41957,52654,elife-52654-fig8-v2.jpg,1,5.892630040891109,1.0,0.00061571125265392,0.0543396793124443,127.02755606560332,Images,52654
41972,52676,elife-52676-fig6-v2.jpg,1,11.194682815286988,45.0,0.0270472440944881,0.053973302061273,1.0,Images,52676
42090,52765,elife-52765-fig2-v2.jpg,1,7.228297751224498,4.0,0.0017196702002355,0.0345409210644969,18.371168030768025,Images,52765
42117,52775,elife-52775-fig4-v3.jpg,1,10.05017856938844,28.0,0.0258995815899581,0.0541265567212519,19.235384061671343,Images,52775
42192,52899,elife-52899-fig4-v2.jpg,1,11.863050510642548,78.0,0.0309505703422053,0.0523462488142745,5.0990195135927845,Images,52899
42232,52981,elife-52981-fig1-v1.jpg,1,9.714575905732016,29.0,0.0170064724919093,0.0293352903125092,12.206555615733702,Images,52981
42281,53003,elife-53003-fig4-v2.jpg,0,,,,,,Images,53003
42455,53227,elife-53227-fig5-v2.jpg,1,13.052038890321578,111.0,0.0368823938761308,0.0345393519141692,6.66227766016838,Images,53227
42492,53247,elife-53247-fig9-v2.jpg,1,12.038326875751004,15.0,0.0837596210775606,0.0349620420833884,30.86157705111801,Images,53247
42510,53278,elife-53278-fig4-v2.jpg,1,9.792851303828954,54.0,0.0465027322404371,0.0524098252765169,22.825424421026653,Images,53278
42544,53308,elife-53308-fig8-v4.jpg,1,18.14083512284609,111.0,0.0493364197530864,0.0621323901546512,10.816653826391969,Images,53308
42634,53392,elife-53392-fig5-v2.jpg,1,10.29149273464139,66.0,0.0976373626373626,0.0434613674433637,15.524174696260024,Images,53392
42712,53449,elife-53449-fig1-v2.jpg,1,5.285751470366458,1.0,0.00011598587997982854,0.0537148024100883,71.8679344353238,Images,53449
42727,53456,elife-53456-fig8-v2.jpg,1,10.359246632170295,32.0,0.005813725490196,0.0737092937039293,15.090169943749476,Images,53456
42760,53476,elife-53476-fig4-v2.jpg,1,10.875254933718333,43.0,0.038235294117647,0.0238161537660011,11.40175425099138,Images,53476
42774,53514,elife-53514-fig2-v2.jpg,1,10.816325041097542,53.0,0.1653371868978805,0.035683125366245,67.05221845696084,Images,53514
42776,53514,elife-53514-fig4-v2.jpg,1,14.102207098257288,81.0,0.1296904024767801,0.0336561809893791,25.670965750158736,Images,53514
43086,53798,elife-53798-fig8-v1.jpg,1,10.577133809977234,131.0,0.0439372911847854,0.0827905926940064,45.07374005464412,Images,53798
